"","status","p_value","morans_test_statistic","morans_I","gene_short_name","q_value"
"PSMD10","OK",0.0827776725729904,1.38662760861696,0.012372659815791,"PSMD10",0.214523512077441
"APOO","OK",0.0828529951489872,1.38613399932635,0.0126192774272075,"APOO",0.214685170682878
"TAF11","OK",0.0828895486530072,1.38589457596181,0.01281305894672,"TAF11",0.214746337700528
"RNF144A","OK",0.0829350651839125,1.3855965562911,0.011848203041237,"RNF144A",0.21482563035172
"CDKN2AIP","OK",0.0829590113591443,1.38543981800157,0.0125531380793508,"CDKN2AIP",0.21482563035172
"DNAH10","OK",0.0829486543813905,1.38550760481659,0.0117046760288153,"DNAH10",0.21482563035172
"NRSN2","OK",0.0830035655430396,1.38514828173947,0.0109578419719176,"NRSN2",0.214907452091298
"PPP1R10","OK",0.0830495855654765,1.38484727744661,0.0127366996448451,"PPP1R10",0.214993042951302
"SNF8","OK",0.0831141530143448,1.38442517094344,0.0125264585876057,"SNF8",0.215126613903858
"TMEM140","OK",0.083128177884388,1.38433351665159,0.012490488500811,"TMEM140",0.215129342860112
"HEXA","OK",0.0831814252698825,1.38398564412656,0.0126183787373217,"HEXA",0.215233559988498
"TJP1","OK",0.0832476581951843,1.38355316887124,0.0101790103582462,"TJP1",0.215371339701346
"ARRDC2","OK",0.0833338662620683,1.38299065102163,0.0127112992153904,"ARRDC2",0.215560746385319
"SNAPC5","OK",0.0834771368090624,1.38205676053586,0.0126865691676338,"SNAPC5",0.215873719606274
"GOSR2","OK",0.0834808897597157,1.3820323136105,0.012498138589714,"GOSR2",0.215873719606274
"ACSL4","OK",0.0835450790555102,1.38161430884928,0.0125140642936683,"ACSL4",0.216006029807435
"SEPN1","OK",0.0836402658938611,1.38099489018704,0.0120991662694234,"SEPN1",0.216162195242839
"MARCH6","OK",0.0836445779011541,1.38096684278146,0.0126730394472412,"MARCH6",0.216162195242839
"HIST1H3I","OK",0.0836302694621098,1.38105991604994,0.0111713858847755,"HIST1H3I",0.216162195242839
"AK3","OK",0.0838840757796757,1.37941073410367,0.0124157427056082,"AK3",0.216747356423384
"NUP133","OK",0.0839553754209196,1.37894811790513,0.0125627484029017,"NUP133",0.216897796998656
"CLEC4M","OK",0.0839817203656914,1.37877725763388,0.0102692014903857,"CLEC4M",0.216932068834349
"FEM1A","OK",0.0840734034396874,1.37818296015078,0.0123427279573749,"FEM1A",0.217135077771824
"PHC2","OK",0.0841700153990127,1.3775572394788,0.01264253564903,"PHC2",0.217350751270127
"AFMID","OK",0.0842729235852589,1.37689133310615,0.0122567970749424,"AFMID",0.217548748729199
"PLEKHJ1","OK",0.0842714672004923,1.3769007529364,0.0127413672174148,"PLEKHJ1",0.217548748729199
"IFT81","OK",0.0843691796327555,1.37626902406808,0.011944533932295,"IFT81",0.217763338529238
"LZTR1","OK",0.0843963648549976,1.37609336422813,0.0121747932704544,"LZTR1",0.217799612180643
"VANGL1","OK",0.0844497767144599,1.37574836214734,0.0116117913542178,"VANGL1",0.21786706837157
"MAP4","OK",0.0844445691942445,1.37578199176715,0.0127294078926473,"MAP4",0.21786706837157
"ADPRH","OK",0.0844619106251777,1.37567000865936,0.00860955314584026,"ADPRH",0.21786706837157
"TMEM254","OK",0.0845321261888211,1.37521676458709,0.0121150232242139,"TMEM254",0.218014281599718
"NFIC","OK",0.084555391446354,1.37506664877995,0.0124982514025323,"NFIC",0.218040379746459
"MLLT10","OK",0.0846296257019565,1.37458786972371,0.0103910467343035,"MLLT10",0.21819788153158
"HOXA7","OK",0.0848966085959136,1.37286854376984,0.0107136810243178,"HOXA7",0.218818205154906
"SNRPA","OK",0.084887007333265,1.3729303039957,0.01252357778927,"SNRPA",0.218818205154906
"WDPCP","OK",0.0850467747811652,1.37190327881701,0.0122726437786427,"WDPCP",0.219171194300871
"NARS","OK",0.0850789062544589,1.37169690435333,0.0126032105432634,"NARS",0.219219937725098
"LRRC8C","OK",0.0852773053302067,1.37042391614656,0.0118578462689363,"LRRC8C",0.219697015564897
"ANKH","OK",0.0853013675820328,1.3702696764287,0.0124802357293372,"ANKH",0.219724876955365
"ARFGEF1","OK",0.0853755930489474,1.36979409433243,0.0124911671797849,"ARFGEF1",0.219881923340038
"CYB5R2","OK",0.0855252784171562,1.36883596203226,0.0119957726579512,"CYB5R2",0.220233235185057
"OMA1","OK",0.0856019021977069,1.36834598102592,0.0125071648914413,"OMA1",0.220396328756779
"EXOC8","OK",0.0856919867332686,1.3677703432497,0.0120429498567982,"EXOC8",0.22059402327456
"GCHFR","OK",0.0857546836426527,1.36736997900099,0.0120633875506409,"GCHFR",0.220721164322942
"TIMM10","OK",0.0860023486385701,1.36579060112723,0.012430956904658,"TIMM10",0.221324275332711
"PDPK1","OK",0.0861586502700984,1.36479560504266,0.0124865844281848,"PDPK1",0.221692115013939
"ZNF730","OK",0.0862336688279625,1.3643185260698,0.0112115723185255,"ZNF730",0.221850726102154
"AFTPH","OK",0.0862761853987302,1.36404828062256,0.0125474296271784,"AFTPH",0.221925684091709
"ABHD17C","OK",0.0863490894979277,1.36358511653734,0.0103923820423731,"ABHD17C",0.222078771656478
"CLLU1OS","OK",0.0864017739158386,1.36325059127885,0.00978440318498898,"CLLU1OS",0.222179817390403
"MRPS27","OK",0.0865647157944913,1.36221693899403,0.0125233398663786,"MRPS27",0.222564311915584
"NUBP1","OK",0.0866259997469142,1.36182854917377,0.0123096258226993,"NUBP1",0.222687357687898
"LAMTOR3","OK",0.0866701799460848,1.36154868254053,0.012539479400578,"LAMTOR3",0.222766403933947
"PDE4DIP","OK",0.0867837045692085,1.36083003106542,0.0118581877681874,"PDE4DIP",0.222989081949635
"PPP2R5B","OK",0.0867790588488804,1.3608594263466,0.0119646727750371,"PPP2R5B",0.222989081949635
"RHBDD3","OK",0.0868179118809256,1.36061362428229,0.0120688371556555,"RHBDD3",0.223042423552824
"PEX2","OK",0.0870187752097677,1.3593441800084,0.0124079448189665,"PEX2",0.22352383546991
"PRPF40A","OK",0.0873964232296408,1.35696338017091,0.0124967290781452,"PRPF40A",0.224459132190589
"N4BP1","OK",0.0875505496433994,1.3559939302628,0.0124568610055448,"N4BP1",0.224820160456018
"RPUSD2","OK",0.0877344029701213,1.35483916334859,0.0120246705188747,"RPUSD2",0.22525740056694
"GPR173","OK",0.0877630234350772,1.35465956311248,0.00662267468067454,"GPR173",0.225296007846183
"GALNT8","OK",0.0877898129749319,1.35449149195107,0.0116925192897223,"GALNT8",0.225329903745314
"HECTD1","OK",0.0878476699100532,1.35412864187519,0.0123613906746684,"HECTD1",0.225443517426604
"CNOT2","OK",0.0881193020429272,1.35242747807359,0.0124908971795564,"CNOT2",0.226105622475865
"CHRDL1","OK",0.0882204795836164,1.35179482790907,0.00674872263464673,"CHRDL1",0.226330220320783
"ROCK2","OK",0.0882765461947024,1.35144448344858,0.0123550863438306,"ROCK2",0.226417555574831
"PLA2G4C","OK",0.0882818239420251,1.35141151283347,0.0120796249416987,"PLA2G4C",0.226417555574831
"FKBP1C","OK",0.0883187263722217,1.35118102069867,0.0114758322953442,"FKBP1C",0.226429011263079
"COG3","OK",0.0883272460431761,1.35112781713477,0.0122952580228145,"COG3",0.226429011263079
"USP22","OK",0.088304568010177,1.35126944516986,0.0120390839294412,"USP22",0.226429011263079
"TCTE3","OK",0.0883945836366777,1.350707442448,0.0116817943124201,"TCTE3",0.226555440238107
"AL592183.1","OK",0.0884038833486692,1.3506494050227,0.0123415672664487,"AL592183.1",0.226555440238107
"ZBTB4","OK",0.08846062696112,1.35029537933876,0.0123754689425291,"ZBTB4",0.226665836362913
"FCGR3A","OK",0.0885450568341255,1.34976893099289,0.00710371492682187,"FCGR3A",0.22684712892351
"FGF12","OK",0.08874405541441,1.34852958631637,0.0101568130108936,"FGF12",0.227321838317128
"FAM151B","OK",0.0890310020105366,1.34674614793,0.0109433230086568,"FAM151B",0.227998335316695
"TMEM203","OK",0.0890356455954561,1.34671732219986,0.0121724030502685,"TMEM203",0.227998335316695
"DNAJA4","OK",0.0890546867463125,1.34659913318124,0.012017484167749,"DNAJA4",0.228011891691006
"MPV17L2","OK",0.0892192329415132,1.34557857249209,0.00881970062560544,"MPV17L2",0.228397931404219
"TARSL2","OK",0.0892572941257481,1.3453427060613,0.0123788956744209,"TARSL2",0.228460104995318
"NAA50","OK",0.0895004707785451,1.34383749580565,0.0122980432049677,"NAA50",0.229047185362282
"MPP5","OK",0.0895188777265331,1.3437236847267,0.0119608541731483,"MPP5",0.229058948776964
"CAMKK2","OK",0.0898395792614969,1.34174355808117,0.0105902965842057,"CAMKK2",0.22983710249022
"IMP3","OK",0.0898507037589888,1.34167496579633,0.0123859676255914,"IMP3",0.22983710249022
"ATP8B1","OK",0.0898880362494399,1.341444824371,0.0120803712948555,"ATP8B1",0.229897142518614
"PGM2","OK",0.0899761232147648,1.34090208121032,0.0117797316713486,"PGM2",0.230051484451995
"PARP11","OK",0.0899693162009884,1.34094400818292,0.0121596598763773,"PARP11",0.230051484451995
"CBX7","OK",0.0901978222411615,1.33953783958461,0.0118229993582508,"CBX7",0.230561364841419
"TCF20","OK",0.0902033459819104,1.33950388065292,0.012113396801339,"TCF20",0.230561364841419
"PEX5","OK",0.0903241515690102,1.33876157634133,0.0113177829710574,"PEX5",0.230834572869584
"CECR2","OK",0.0903499937659336,1.33860288163302,0.0114555626400571,"CECR2",0.230865043383419
"CPXM1","OK",0.090618365390035,1.33695682368129,0.0115580128337433,"CPXM1",0.231515127596907
"NDUFAF4","OK",0.090858689671223,1.3354858624217,0.0122131602565211,"NDUFAF4",0.232093366223149
"APAF1","OK",0.091238596734687,1.33316642917888,0.00881627489209036,"APAF1",0.233027928155454
"BBC3","OK",0.0912951691143704,1.33282165282381,0.00851508701626126,"BBC3",0.233136516540561
"TMEM167B","OK",0.0913336603006329,1.33258716155904,0.0122463886716649,"TMEM167B",0.23319890544124
"ZNF135","OK",0.091477500265368,1.3317115253041,0.0116283151727332,"ZNF135",0.233530216931106
"CACTIN","OK",0.0914970341934882,1.33159268981907,0.0117277131907478,"CACTIN",0.233544138062973
"ZNF556","OK",0.0915160370358031,1.33147710325906,0.00669345363784681,"ZNF556",0.233556699534672
"CPAMD8","OK",0.0915606738879073,1.33120566539003,0.0111053714316311,"CPAMD8",0.233634667246897
"ZNF302","OK",0.091602032789579,1.33095424833565,0.0113849911781092,"ZNF302",0.233704247938464
"GPM6A","OK",0.0916551181714508,1.33063167030058,0.0115798467632304,"GPM6A",0.233803720392446
"COQ5","OK",0.0916862776690596,1.33044239131797,0.0121363121697088,"COQ5",0.233847239953717
"CHEK2","OK",0.0917232126285,1.33021809089671,0.0117918149620921,"CHEK2",0.233905474270649
"PRRC2B","OK",0.0917607250381151,1.32999035218901,0.012137836585653,"PRRC2B",0.2339651630257
"TRAF4","OK",0.0918257338297751,1.3295958455819,0.0113452626832104,"TRAF4",0.234069109980053
"ZNF470","OK",0.0918297177523336,1.32957167583017,0.0106696093972104,"ZNF470",0.234069109980053
"CAMKK1","OK",0.0919667521552988,1.32874078479253,0.0114659821253223,"CAMKK1",0.234382383412383
"ZNF426","OK",0.0921460203647768,1.3276551973851,0.0118583590967703,"ZNF426",0.234803179254907
"PSMD4","OK",0.0921712140457479,1.32750275835528,0.0122716668548331,"PSMD4",0.234831298949735
"PPP4R3B","OK",0.0921947732370775,1.32736023701321,0.0122209074175771,"PPP4R3B",0.23485524633853
"CDKN1C","OK",0.0922244794602963,1.32718056762094,0.00931632657478958,"CDKN1C",0.234858777265235
"CYP46A1","OK",0.0922136066341671,1.32724632375491,0.0117289809262512,"CYP46A1",0.234858777265235
"ACBD3","OK",0.0922752208331057,1.32687377233788,0.0122191582377431,"ACBD3",0.234951920899277
"TRIM33","OK",0.0923129169803888,1.3266459326451,0.0120037637299059,"TRIM33",0.235011825178316
"THBS1","OK",0.0923910455950717,1.32617393379161,0.00849986324213487,"THBS1",0.235174628950255
"SHARPIN","OK",0.0924146380600189,1.32603146256016,0.0119482603457687,"SHARPIN",0.235198586291771
"UBE2O","OK",0.0924611339458866,1.32575075989364,0.0119413984344652,"UBE2O",0.235280817371352
"EARS2","OK",0.0925722172584199,1.32508055576527,0.00777513768795544,"EARS2",0.235527350122435
"MARS","OK",0.0927218037366828,1.32417898800886,0.01219532677458,"MARS",0.235871754106844
"RLF","OK",0.0928618809801545,1.32333570781611,0.0121588161873011,"RLF",0.236191865961791
"CASP3","OK",0.0930074548406218,1.32246033341167,0.0102058877826196,"CASP3",0.236489685850559
"SAFB","OK",0.0930074894973589,1.32246012513212,0.0121285643039192,"SAFB",0.236489685850559
"GLT8D2","OK",0.0933590928197177,1.32035001021886,0.0113239146481174,"GLT8D2",0.23734731966705
"DENND1A","OK",0.0934232309829783,1.31996572444314,0.0114253808908258,"DENND1A",0.237473978403629
"UHMK1","OK",0.0935883927507467,1.31897704883552,0.0119764528857278,"UHMK1",0.237857352461521
"EP400","OK",0.0936224280546092,1.31877347009899,0.0119529126596121,"EP400",0.237907398761108
"DDB1","OK",0.0936922073372547,1.31835626316759,0.0121092156948579,"DDB1",0.238048246154367
"CLCN4","OK",0.0938518802936728,1.31740244867089,0.0118903619630257,"CLCN4",0.238360176556374
"SCN8A","OK",0.0938580919504209,1.31736536723882,0.00928534464104768,"SCN8A",0.238360176556374
"MAP2K7","OK",0.0938478855871089,1.31742629663791,0.012001069375387,"MAP2K7",0.238360176556374
"CCDC134","OK",0.0939083864062343,1.31706519350298,0.0111868374067073,"CCDC134",0.238451392672046
"PM20D2","OK",0.0939348933279723,1.31690703928117,0.0119357921143376,"PM20D2",0.238482189000115
"RMDN1","OK",0.0939769886365337,1.31665594422465,0.0121133094546616,"RMDN1",0.238552545688024
"SRP68","OK",0.0940111361545808,1.31645231805166,0.0102062907134002,"SRP68",0.238602709144587
"NBPF12","OK",0.0941319690253822,1.31573221357984,0.011654098700439,"NBPF12",0.238872833270347
"DDI2","OK",0.0941547422199145,1.3155965729316,0.0120439040300096,"DDI2",0.238894072886569
"DHX57","OK",0.0941825992098034,1.31543068532259,0.011982358677767,"DHX57",0.238928202889844
"ANKRD27","OK",0.0942335289475754,1.31512749368765,0.011774099734556,"ANKRD27",0.239020845867026
"POU2F1","OK",0.0943456305561344,1.31446056317097,0.011863317206137,"POU2F1",0.239268597615297
"DFNB59","OK",0.0946723345510991,1.31252021739951,0.00833738114867106,"DFNB59",0.240060440431819
"CRYAB","OK",0.0947500342423181,1.31205947360443,0.010014891654111,"CRYAB",0.240220737991912
"CAMTA2","OK",0.0949635012128827,1.31079508829969,0.0118791815142191,"CAMTA2",0.240725146128209
"MED31","OK",0.09517566314329,1.30954050580807,0.0119375921898063,"MED31",0.241226092434995
"R3HCC1","OK",0.0951994754052878,1.30939982476142,0.0118160270341371,"R3HCC1",0.241249579690161
"SIRT7","OK",0.0952221955119448,1.30926562024076,0.0119837196055467,"SIRT7",0.241270292508573
"RETSAT","OK",0.0952554913755894,1.30906898877942,0.01140912890647,"RETSAT",0.241317791348026
"YIPF4","OK",0.0953766247696312,1.3083540522216,0.0120190556252549,"YIPF4",0.241587767017273
"KIF3A","OK",0.0955081769018635,1.30757838038267,0.011826838926482,"KIF3A",0.241884046739091
"SOS2","OK",0.0955391824810662,1.30739567647355,0.0116622880009416,"SOS2",0.241925630630682
"MEX3C","OK",0.0955778677958358,1.30716778002452,0.0120025860870614,"MEX3C",0.241949712341534
"GGA1","OK",0.0955653889447869,1.30724128592442,0.0120223874704218,"GGA1",0.241949712341534
"PPP3CB","OK",0.0956989722183456,1.30645478848528,0.0116106673920636,"PPP3CB",0.242219312255987
"PTPMT1","OK",0.09581148824369,1.30579295501852,0.012002258107536,"PTPMT1",0.242467095515691
"LRP5L","OK",0.0958663908925994,1.30547021824535,0.010043438785582,"LRP5L",0.242569025071648
"USP11","OK",0.0960575440495416,1.3043476132963,0.0119608948747901,"USP11",0.243015623185738
"PIGK","OK",0.0960878912573178,1.30416954124286,0.011793410307611,"PIGK",0.243055324751239
"IMPA1","OK",0.0961995514180448,1.30351469488863,0.0118490468132063,"IMPA1",0.243300664809346
"FOSL1","OK",0.0962900163800834,1.30298456028847,0.0112368413152476,"FOSL1",0.24349233292881
"MAP7","OK",0.0963180227609394,1.30282051403604,0.0113846061718232,"MAP7",0.243526025230631
"TNPO3","OK",0.0963854190705506,1.30242588649243,0.0119105412361559,"TNPO3",0.24365928375311
"UPF3B","OK",0.0964880156127422,1.30182553912161,0.0119244418860956,"UPF3B",0.243881473171738
"RPA2","OK",0.0965465700451569,1.30148311595062,0.0118480562549742,"RPA2",0.243955120470593
"VPS39","OK",0.0965402257985456,1.30152020939226,0.0118076550181089,"VPS39",0.243955120470593
"PSMD1","OK",0.0965636268089725,1.30138339760945,0.0119310428500559,"PSMD1",0.243961053199332
"SLC5A6","OK",0.096636124835985,1.30095969933918,0.0116194938614952,"SLC5A6",0.244107031149809
"C1orf186","OK",0.0969905647489916,1.29889160966462,0.0113904737828103,"C1orf186",0.24496505359019
"FCGBP","OK",0.0970108639437612,1.29877333582061,0.0103335075121169,"FCGBP",0.244979017870162
"NRG2","OK",0.0970576717387453,1.29850067807829,0.00196312059301272,"NRG2",0.244985320873357
"ZSCAN12","OK",0.0970366956775852,1.29862285274373,0.0113065766797015,"ZSCAN12",0.244985320873357
"NPAS1","OK",0.0970543210451879,1.29852019282781,0.0101785820341118,"NPAS1",0.244985320873357
"HIST3H2A","OK",0.0971483420938182,1.29797279316439,0.0114618829655413,"HIST3H2A",0.245176871875847
"SQRDL","OK",0.0972901353505378,1.29714799388473,0.011879016660747,"SQRDL",0.245471061821173
"LRRC37B","OK",0.0972945110582655,1.29712255479985,0.0116234722573056,"LRRC37B",0.245471061821173
"KLHDC10","OK",0.0973192200958522,1.29697891943339,0.00983737696036307,"KLHDC10",0.245496058480579
"TP53BP2","OK",0.0974083300280218,1.29646113927719,0.0110933618398498,"TP53BP2",0.245646124653302
"ZNF100","OK",0.0973965842326461,1.29652936924243,0.0115640283821632,"ZNF100",0.245646124653302
"REPS1","OK",0.0975232052487378,1.29579416034137,0.0112191841731727,"REPS1",0.245898431476979
"ATP11B","OK",0.0975456355687105,1.2956639945355,0.0116404798818415,"ATP11B",0.245917603213654
"OSBPL5","OK",0.0975995593452783,1.29535115825911,0.0104074047268279,"OSBPL5",0.245945934564951
"REC8","OK",0.0976013590562227,1.29534071950592,0.0115934191630011,"REC8",0.245945934564951
"PRMT1","OK",0.0975724235213652,1.29550856962904,0.0119653773560167,"PRMT1",0.245945934564951
"RAD21","OK",0.097666284468521,1.29496423096756,0.0118968261982305,"RAD21",0.246072154670346
"RNF175","OK",0.0977039751397905,1.29474575503157,0.00810991298524906,"RNF175",0.246125379588642
"TNFAIP1","OK",0.0977170881822745,1.29466975908794,0.0110927003335277,"TNFAIP1",0.246125379588642
"PGRMC1","OK",0.0977444463384586,1.29451123041059,0.0108704947880579,"PGRMC1",0.246156906615499
"RBM12","OK",0.0977636986685149,1.29439969098758,0.0118656076818246,"RBM12",0.246168013680885
"SLC39A3","OK",0.0978993993171818,1.29361395825956,0.0116945632664687,"SLC39A3",0.246472288566299
"NUAK1","OK",0.0980380670463355,1.29281186974474,0.00854254589477463,"NUAK1",0.246783939904465
"TACR1","OK",0.0981576199473276,1.29212101317675,0.00626463731106707,"TACR1",0.246897525697054
"EREG","OK",0.0981019547175353,1.29244260733747,0.00704255842186658,"EREG",0.246897525697054
"MRPL18","OK",0.0981309994740573,1.29227479068913,0.0119065235872963,"MRPL18",0.246897525697054
"ALG9","OK",0.0981338038374205,1.29225858938598,0.0111669752813339,"ALG9",0.246897525697054
"NOC3L","OK",0.0981464463241782,1.29218555571494,0.0117838996572781,"NOC3L",0.246897525697054
"AREL1","OK",0.0982659760576384,1.29149539148716,0.0118347402899172,"AREL1",0.247132597254282
